,CV Folds,Comparison,Scaler,Scoring Metric,k:1,k:10,k:11,k:12,k:13,k:14,k:15,k:16,k:17,k:18,k:19,k:2,k:3,k:4,k:5,k:6,k:7,k:8,k:9
62,5,CSVs/AvC.csv,MaxAbsScaler,precision,0.9776937509019398,0.9785231974593053,0.9777926980978832,0.9797827690706278,0.9764798572722702,0.9785674001706065,0.9752102280756825,0.9764247366323827,0.9760491676378645,0.9764487908232011,0.9752419114331445,0.9847857517032894,0.9786788651714025,0.9818450165767224,0.9773571695056009,0.9793442923622833,0.9760646905285268,0.9780747555994515,0.97733926418435
63,5,CSVs/AvC.csv,RobustScaler,precision,0.977700390756419,0.9796622070182129,0.9789003092354177,0.9787981546873452,0.9775946942337633,0.9778872903328807,0.9771051237148853,0.9773515493722901,0.9770541718411483,0.9773402639829628,0.9765683944352567,0.9846848792533709,0.9785156679069724,0.9812936843115987,0.9777537687757996,0.9809122180380738,0.9776190851772721,0.9813160911328277,0.9788825912072993
64,5,CSVs/AvC.csv,None,precision,0.9631285172435249,0.9555602330951991,0.9484466333475499,0.9543122056550841,0.9467144256449498,0.957297069543279,0.955722679295309,0.956388881027707,0.9549697972054592,0.9572675371088553,0.9549875099369354,0.9747045063875994,0.9602275118496383,0.9728457709959344,0.96308992588569,0.9669182395148062,0.9497537866605421,0.9579095608209516,0.9546053939388989
65,5,CSVs/AvC.csv,MinMaxScaler,recall,0.9695254333617506,0.9677863029269679,0.9717050298380222,0.9695282750781471,0.971705977076821,0.9699640049256416,0.97170692431562,0.9695282750781471,0.9703987875343374,0.9669176849483755,0.9695273278393483,0.9560234915222127,0.9716993464052287,0.9608155726058539,0.9730065359477124,0.9682182438192667,0.973442265795207,0.9695263806005494,0.9725736478166146
66,5,CSVs/AvC.csv,StandardScaler,recall,0.9686530264279625,0.9525461778914466,0.9582059297148812,0.9516747181964573,0.9577739888225821,0.952109500805153,0.9564667992800985,0.9499355877616746,0.954725774367718,0.9508070474566639,0.9547267216065171,0.950794733352278,0.9738761011651038,0.9534176375864355,0.9656076536894951,0.9555934451075118,0.9634290044520224,0.955590603391115,0.9608165198446528
67,5,CSVs/AvC.csv,MaxAbsScaler,recall,0.9682182438192669,0.9669186321871743,0.9717031353604243,0.965177607274794,0.9686587098607559,0.9651785545135929,0.9690953869470494,0.9673553092734679,0.9686606043383538,0.9660490669697829,0.9686606043383538,0.9551520318272237,0.9730074831865114,0.9608136781282562,0.9721350762527233,0.9651700293644028,0.9708326229042342,0.9664829023396798,0.9712702472293266
68,5,CSVs/AvC.csv,RobustScaler,recall,0.9677825139717722,0.9503665814151748,0.957334470019892,0.9512399355877615,0.957335417258691,0.9508070474566639,0.9564686937576964,0.948196457326892,0.9538581036279246,0.9477635691957943,0.9508117836506583,0.9473088945723218,0.9669053708439896,0.9494941744813866,0.9664715354740931,0.9534110069148433,0.960813678128256,0.9499289570900824,0.9564611158473051
69,5,CSVs/AvC.csv,None,recall,0.9529667519181586,0.9338126361655774,0.9407843137254902,0.9333806952732784,0.9399138012693001,0.9329459126645826,0.9368627450980391,0.9320763474471914,0.9342531022070663,0.9294629156010231,0.933815477881974,0.9281462536705503,0.9525376527422564,0.9294572321682295,0.9429572795301695,0.9264109121909634,0.9386037700104197,0.925973287865871,0.9399128540305011
70,5,CSVs/AvC.csv,MinMaxScaler,MCC,0.9361483974143585,0.93792139256207,0.9397574463036011,0.9389256876223533,0.9393074804168613,0.9388553988606041,0.9387183155342415,0.937754052810168,0.9350583307842888,0.9327573376051681,0.9341596286282536,0.9299053825748629,0.9418469749143453,0.9341753937587584,0.9412008530275763,0.941127065949269,0.9389874516198274,0.9376925776524321,0.9406476129838037
71,5,CSVs/AvC.csv,StandardScaler,MCC,0.9364092232058457,0.9193802045236265,0.9242137457929772,0.9180685125662409,0.9242597194253932,0.9189569795951227,0.9222073613152567,0.9166794636153235,0.9208417739771967,0.9176856030916569,0.9214696185474427,0.927347042983665,0.9449696466522447,0.9245838627287057,0.9318196427449914,0.9233072044338506,0.9292959571262287,0.922791934503526,0.9257393164820173
72,5,CSVs/AvC.csv,MaxAbsScaler,MCC,0.9351355598148834,0.9348272105083788,0.9391615402601042,0.9345097015305621,0.9341380405178811,0.9329835680442844,0.9330908598338177,0.9327582826478078,0.9336938999001025,0.9313390041542033,0.9326962011273825,0.929510852902415,0.9418234874508418,0.9320938652965192,0.9390952627149923,0.9337759604295028,0.9359455990343812,0.9337186223890335,0.938117934189702
73,5,CSVs/AvC.csv,RobustScaler,MCC,0.9346932033095501,0.9181830333487409,0.9247765600195226,0.9181746616023396,0.9232070336224846,0.9165158157344588,0.9216394250091966,0.9131067222244382,0.9187566583283922,0.9125880751066429,0.9148564695962229,0.921120961643877,0.9347165345304143,0.9191398361953789,0.9333615124498937,0.9229853162437436,0.9270117512918368,0.9196893924515214,0.9238041290534487
74,5,CSVs/AvC.csv,None,MCC,0.8996448917772234,0.8702982931414607,0.8681011947736218,0.8682384158917167,0.8653535768380112,0.8720377794327863,0.8738964198883442,0.8699731670173236,0.8702356066970948,0.8685760299012528,0.8698677985218126,0.8885040046013295,0.895679873163999,0.8883948389336311,0.8897971947479905,0.878305442875176,0.8683059538427237,0.8658309756844143,0.8752033606798356
75,5,CSVs/AvB.csv,MinMaxScaler,f1,0.98890910088239,0.9861753667109048,0.9840532368425011,0.9849003079963369,0.9836487310267612,0.9842565980368476,0.983856426046682,0.9835990194116591,0.9830131599564014,0.9836352760431822,0.9817387397435013,0.9870304295999786,0.9891331817263673,0.9897403200176864,0.9881004949174196,0.9876201123387522,0.9874713197948793,0.9872199153356197,0.9851150227092887
76,5,CSVs/AvB.csv,StandardScaler,f1,0.9921708916393754,0.9844563323245985,0.9832043079472494,0.9840396109649179,0.9823594428213696,0.9836119205997127,0.9821518883836473,0.9827705699373169,0.9821687818326733,0.9823720881767646,0.9815352828255316,0.989218924080502,0.9917418362662938,0.9908374083580791,0.9889240821245059,0.9886714710806694,0.9872308870635604,0.986995109412965,0.9842438978252359
77,5,CSVs/AvB.csv,MaxAbsScaler,f1,0.9880069538673364,0.9863734715315937,0.9855465168804601,0.9863889511530776,0.984489421698056,0.9842469852988149,0.9847126943717169,0.9838102978511879,0.9840493237435751,0.9835966373984721,0.9840589857528513,0.9863571743580053,0.9882710850711925,0.9884166183454116,0.9865599433491212,0.9863051539724401,0.986810676445592,0.9872079325637866,0.9861760473307042
78,5,CSVs/AvB.csv,RobustScaler,f1,0.9943425129367295,0.9883474025693129,0.987939642124568,0.9879233764275938,0.9870917738431872,0.9881493021624724,0.9858179813338033,0.986656568231262,0.9853961492520721,0.9858120190947635,0.9852052409380253,0.994517560929561,0.9936881903598305,0.9930205497352764,0.9906843577454065,0.991966326495794,0.9907022382704416,0.991124976328264,0.9881330583549687
79,5,CSVs/AvB.csv,None,f1,0.9731296116304158,0.9608287887442865,0.9629194145767404,0.9612813704347101,0.9608029581978377,0.9598221772074151,0.9592772726704052,0.958203076621922,0.9578736751917158,0.9575711816652792,0.9568178268455794,0.9665977306656591,0.9621792879791693,0.962132388449807,0.9628418177547087,0.9586346427788985,0.9600372827473629,0.9607108226533514,0.9616214050172738
80,5,CSVs/AvB.csv,MinMaxScaler,accuracy,0.9800022841981209,0.9748965405254063,0.9709741954213664,0.9725435933180495,0.9701883408044705,0.9713678871446311,0.9705812711283615,0.9701914195718387,0.9690103323402726,0.9701883408044705,0.9666581555786188,0.976869642924048,0.9803921357546436,0.9815701442188416,0.9784259553055552,0.977642412025768,0.9772464089653947,0.9768573278545748,0.9729342123048321
81,5,CSVs/AvB.csv,StandardScaler,accuracy,0.9858808030034416,0.9717546689801146,0.9694001838967953,0.9709695848089217,0.9678323238760747,0.9701860415291342,0.9674393965676267,0.9686158731867481,0.9674401670133296,0.9678323238760747,0.9662636934096511,0.9807850721094209,0.9850964862625083,0.983527088365825,0.9799945918028647,0.9796032053858227,0.9768534816569467,0.9764613247942016,0.9713625121173696
82,5,CSVs/AvB.csv,MaxAbsScaler,accuracy,0.9784313544563613,0.9752886973881514,0.9737200669217279,0.9752887004035944,0.9717585151777426,0.9713678931755171,0.9721506690250447,0.9705843468802866,0.9709749658670692,0.9701914195718387,0.9709741954213664,0.9756916344598501,0.9788219643968146,0.9792179674571877,0.9756816246965994,0.9752887004035944,0.9760722436833819,0.9768588687459806,0.9748965405254063
83,5,CSVs/AvB.csv,RobustScaler,accuracy,0.9898016042006329,0.9788150424472611,0.9780291908458084,0.9780299612915112,0.9764605573639418,0.9784228825690731,0.9741068427263254,0.9756770110687114,0.9733225290008353,0.9741076131720282,0.9729272963861648,0.9901960754159296,0.9886228252907321,0.9874486600087191,0.9831287709529004,0.9854840234664796,0.9831280005071974,0.9839138551240934,0.9784228855845161
84,5,CSVs/AvB.csv,None,accuracy,0.9521491251181958,0.9293986038046299,0.9329295564607414,0.9301821470844172,0.9290079878332904,0.9274408982582726,0.9262675094528486,0.9246919630677579,0.9239107220787501,0.9235177977857452,0.9219499317341384,0.941168723915004,0.9317507896126129,0.9321390972622868,0.9329218670809283,0.9258615026601108,0.9278315081987258,0.9293962954829643,0.9305758448385679
85,5,CSVs/AvB.csv,MinMaxScaler,precision,0.9874774592261018,0.9795410392505983,0.9749233713264471,0.9770358193127631,0.9737540702298263,0.9762008825527208,0.9741352868152824,0.9757646739734984,0.9720615238908825,0.9741398170152046,0.970015947236314,0.9926002381095278,0.9862064578354964,0.9900472158661607,0.9828877524340734,0.9849899096270789,0.9812394370845313,0.9828862623655896,0.9774623724257119
86,5,CSVs/AvB.csv,StandardScaler,precision,0.9909236995435501,0.9774061034475258,0.9741239442630137,0.9761770536873069,0.9720424218505193,0.9753339504356473,0.9716456789537762,0.9736975357753893,0.9708355740538661,0.9716409880275542,0.9695992773658902,0.9943430898929619,0.9900513215507664,0.9921979620077443,0.9862220659989432,0.987931243980355,0.9829365086671956,0.9837873182866359,0.9769835325260393
87,5,CSVs/AvB.csv,MaxAbsScaler,precision,0.9870489199275425,0.9807583378312381,0.9774152628356584,0.979948223386268,0.9753722045306521,0.9765968582766054,0.9753759387457468,0.9761582659763368,0.9753675328824005,0.975760736585648,0.9749758786942987,0.9917244982077819,0.9849395208622566,0.9891822465270057,0.9824936203918476,0.9841632034208047,0.980757689103694,0.9832620238057022,0.9795133603983086
88,5,CSVs/AvB.csv,RobustScaler,precision,0.9930752457344683,0.9812216049253607,0.9791558240307886,0.9803964535874667,0.9775095962264999,0.9795674467424812,0.9750193324664765,0.9770649129676972,0.974203971030789,0.975422734785743,0.9730007591564191,0.9978194480121015,0.9926375507033324,0.9934845011988237,0.9875902469617645,0.9901109410932898,0.98633090867988,0.9871515480276594,0.980798881218683
89,5,CSVs/AvB.csv,None,precision,0.9775957981347254,0.9573015030481494,0.9555054404215916,0.956517437719436,0.951264346026797,0.9527321180960232,0.9496631804344366,0.9542640633374241,0.9506886756242746,0.9522127604447419,0.9490073944622406,0.9815504532605764,0.9573979404314471,0.9638997604511802,0.9580158725952057,0.9612094195896683,0.9542361297816753,0.9585748132561251,0.9546609992846277
90,5,CSVs/AvB.csv,MinMaxScaler,recall,0.9904205740267121,0.9930340058728806,0.9934697357203751,0.9930349531116794,0.9939054655678696,0.9926001705029839,0.9939045183290709,0.9917287108079946,0.9943393009377666,0.9934697357203752,0.9939054655678696,0.9817107132708156,0.9921597044614948,0.9895472198541253,0.9934678412427773,0.9904196267879133,0.9939035710902718,0.9917268163303969,0.9930340058728806
91,5,CSVs/AvB.csv,StandardScaler,recall,0.9934659467651794,0.9917258690915981,0.992597328786587,0.9921615989390926,0.9930330586340815,0.9921615989390926,0.9930330586340815,0.9921615989390926,0.9939045183290707,0.9934687884815763,0.9939045183290707,0.9843175144453917,0.9934659467651796,0.9895462726153263,0.9917239746140002,0.9895462726153263,0.9917249218527993,0.9904186795491144,0.9917258690915981
92,5,CSVs/AvB.csv,MaxAbsScaler,recall,0.989110542767832,0.9921625461778915,0.9939045183290707,0.9930340058728806,0.9939045183290707,0.9921634934166903,0.9943402481765652,0.9917277635691958,0.9930340058728806,0.9917277635691958,0.9934697357203752,0.9812730889457232,0.9917258690915979,0.9878071421805437,0.9908553566354078,0.988676707397935,0.9930330586340818,0.9912910864829023,0.9930340058728806
93,5,CSVs/AvB.csv,RobustScaler,recall,0.9956427015250545,0.9956455432414512,0.996951785545136,0.9956455432414512,0.9969527327839348,0.9969527327839348,0.9969527327839348,0.9965170029364401,0.9969527327839348,0.9965170029364401,0.997822298001326,0.991286350288908,0.9947721890688642,0.9925954343089893,0.993902623851473,0.993902623851473,0.9952098133939566,0.9952098133939566,0.9956455432414512
94,5,CSVs/AvB.csv,None,recall,0.9690688642606802,0.9647134602633324,0.9708136781282561,0.9664573268921094,0.9708127308894572,0.9673278393482997,0.9695064885857725,0.9625348110258596,0.9655839727195226,0.9634062707208486,0.965148242872028,0.9525139717722839,0.9673278393482997,0.9607937861134792,0.9681992990432887,0.9564345931609358,0.9664563796533105,0.9634062707208487,0.9690707587382779
95,5,CSVs/AvB.csv,MinMaxScaler,MCC,0.8888940080180557,0.8554214625463133,0.8301600972887948,0.8405959668284929,0.8246193755955409,0.8335495521094952,0.8269746141148853,0.8275430962373059,0.8167652110775027,0.8253056755310514,0.8024159452809763,0.8835142326007706,0.8908527114759813,0.900937948357095,0.8764560932538048,0.8757487962820077,0.8687392554467545,0.8687956180799239,0.8428501643719006
96,5,CSVs/AvB.csv,StandardScaler,MCC,0.9213412807953956,0.8352828509376045,0.8192687477790059,0.8301349313373345,0.8093708025856475,0.8254880677700094,0.8065332326495408,0.8149664199947294,0.8058483686965973,0.8083808371692376,0.7981306158026577,0.9035272402170292,0.9161377696293836,0.9104735076613842,0.8876473733923635,0.8885756236884428,0.8678906839071013,0.8672983825109337,0.8326968351269501
97,5,CSVs/AvB.csv,MaxAbsScaler,MCC,0.883137097599828,0.858101259231403,0.8468916602158243,0.8575288526858647,0.8348176573389299,0.8339431890748406,0.8362646659666684,0.8296807717349278,0.8309467355293206,0.8278029619392487,0.8306079811237126,0.8782146711655499,0.8818890644411363,0.8897799566198905,0.8637142880018238,0.8639660449771063,0.8622490760070137,0.8691190513687121,0.8546830171603533
98,5,CSVs/AvB.csv,RobustScaler,MCC,0.943377677389962,0.8764894132341867,0.8709833999848241,0.8716360430049395,0.8613677119616783,0.8738232181642461,0.846617233247939,0.8567491504530388,0.8417472509681734,0.8466790814344443,0.8379933497444878,0.949385108231799,0.9367599782607383,0.9314854616781982,0.9042813053624361,0.9186135237043119,0.9030924099693944,0.9080900260812366,0.8741586464832715
99,5,CSVs/AvB.csv,None,MCC,0.7556882588794918,0.6020296866964875,0.6134337744100191,0.6052940193660076,0.5881656650031473,0.5862910659311503,0.5727348404947834,0.5772344496630543,0.5666410326577911,0.5696137327577068,0.5519741920795165,0.7250262089261277,0.6132046513546511,0.6327978213797139,0.6168775654255894,0.5987346018123805,0.5865433490274128,0.6089032969151995,0.5986280996227764
0,5,CSVs/AvD.csv,MinMaxScaler,f1,0.9868659459634381,0.9864079661136801,0.9866569825710473,0.98488493649161,0.9866708550015515,0.9857850822354999,0.9857850822354999,0.985328692955649,0.9853439270235812,0.9851003745133268,0.9853354337234126,0.9843410367535201,0.9879825611980746,0.9859294503596567,0.986855300545607,0.9868313866043252,0.9877514366517193,0.9866245791138674,0.9862161148815733
1,5,CSVs/AvD.csv,StandardScaler,f1,0.9910628929083549,0.9888617988993358,0.9888703848323754,0.9879764937626987,0.9884297869232708,0.9886307083966679,0.9884297869232708,0.9886412861072189,0.9882216845440869,0.9875378428060291,0.9879973828350614,0.9896847180075934,0.990188453640201,0.9894956021605392,0.99060714659537,0.9897127434423003,0.9901809472622853,0.9899480308131434,0.9890913445786526
2,5,CSVs/AvD.csv,MaxAbsScaler,f1,0.9894982400092761,0.9857501138903562,0.9857587095366791,0.9850864540475991,0.9851257227492365,0.9846582733440246,0.9849136060797063,0.9846865030442397,0.9849064551777987,0.9848835863888613,0.9844692967078534,0.9861147249751774,0.9881996275737533,0.9863724717091792,0.9877075487773682,0.9861496032238872,0.9872916990801756,0.9861777732580833,0.9859874789303321
3,5,CSVs/AvD.csv,RobustScaler,f1,0.9941187360432057,0.9912819047957253,0.9912819047957253,0.9910542734323412,0.9910637827703951,0.9908375661763988,0.9912761377402901,0.99170429518039,0.9912770470019081,0.9908370343622733,0.9906330739065867,0.9932190838097352,0.9932386578974077,0.9927966995144617,0.993019528970251,0.9930123476871126,0.9928128674202433,0.992149596566634,0.9912870946603947
4,5,CSVs/AvD.csv,None,f1,0.9723156748388758,0.9601771859377448,0.9610050158482453,0.9607465507997374,0.9601588108602537,0.9598797986758505,0.9588753161256001,0.9588500353520729,0.9609260455435462,0.9613263423450652,0.9611191651345583,0.9711881497030299,0.9689923485393006,0.9648715343560162,0.9616286235387141,0.9627249081882523,0.9615321603854194,0.9619538306972946,0.9607941643256559
5,5,CSVs/AvD.csv,MinMaxScaler,accuracy,0.9793979193145977,0.9787141646660077,0.9790542767029139,0.9763074895259616,0.9790554535611731,0.9776808831144377,0.9776808831144377,0.9769947747493293,0.9769947747493293,0.9766511321376454,0.97699359789107,0.9756202043025939,0.981116132373017,0.9780257025843808,0.9793990961728569,0.9794002730311162,0.9807736666195923,0.9790578072776915,0.9783693451960647
6,5,CSVs/AvD.csv,StandardScaler,accuracy,0.9859200677870359,0.982488349103234,0.982488349103234,0.9811149555147578,0.9818022407381255,0.9821447064915502,0.9818022407381255,0.9821458833498093,0.9814585981264417,0.9804276702913901,0.9811149555147578,0.9838582121169328,0.9845466741985597,0.9835169232217673,0.9852339594219274,0.9838617426917102,0.9845502047733371,0.9842065621616533,0.9828308148566587
7,5,CSVs/AvD.csv,MaxAbsScaler,accuracy,0.9835204537965447,0.9776832368309561,0.977682059972697,0.9766511321376454,0.9766499552793861,0.9759638469142777,0.9763074895259616,0.9759638469142777,0.9763074895259616,0.9763074895259616,0.9756202043025939,0.9783669914795462,0.9814585981264417,0.97871063409123,0.9807724897613331,0.9783681683378054,0.9800852045379654,0.9783693451960647,0.9780257025843808
8,5,CSVs/AvD.csv,RobustScaler,accuracy,0.9907228263427953,0.9862625335404605,0.9862625335404605,0.9859188909287766,0.9859200677870359,0.985576425175352,0.9862613566822013,0.986948641905569,0.9862613566822013,0.9855752483170928,0.9852316057054089,0.9893506096125784,0.9893529633290967,0.988665678105729,0.9890093207174129,0.9890093207174129,0.988665678105729,0.9876359271289367,0.9862625335404605
9,5,CSVs/AvD.csv,None,accuracy,0.9567104457939086,0.937830108741703,0.9388610365767548,0.9385185708233301,0.9374864661300194,0.9371428235183356,0.9354246104599163,0.9354246104599163,0.938517393965071,0.9392058560466978,0.938862213435014,0.9553394059219509,0.9512215788730405,0.9453796544744151,0.9398837264039919,0.9419467589323542,0.9398907875535472,0.9405780727769149,0.938517393965071
10,5,CSVs/AvD.csv,MinMaxScaler,precision,0.9899639790683308,0.9907824970186736,0.9890998748679994,0.989049829615408,0.9886813253284747,0.9886540847970473,0.9886540847970473,0.9895052533995969,0.9886656111283869,0.9895066510107823,0.9886853144994141,0.9933751532319244,0.9899735830866924,0.9920817561688244,0.990395159563584,0.9916635907963544,0.9904059774739219,0.9912269281468296,0.9890799985053546
11,5,CSVs/AvD.csv,StandardScaler,precision,0.9917463362520766,0.9899593245857309,0.9895387597247751,0.99037601882986,0.9895486680968659,0.9908340652921472,0.9895486680968659,0.9903987009549329,0.9886921312298338,0.9899409450457648,0.9891156873756983,0.9951681675865507,0.9904414453359898,0.9929820625054285,0.9921420666591019,0.9929848544162494,0.9908527964150393,0.9917014865857994,0.9895425986437356
12,5,CSVs/AvD.csv,MaxAbsScaler,precision,0.9921615211925847,0.9899156770945291,0.9894923353563346,0.9894797021593584,0.9877954777559905,0.9886288895302255,0.9873901408625981,0.9878043021774102,0.9878153304741817,0.9886446346839526,0.9873767339829536,0.9951280411341751,0.9895467535509603,0.9920739293917427,0.9916660454824553,0.9925011289479748,0.9908016918576188,0.9912057792329891,0.989058457481392
13,5,CSVs/AvD.csv,RobustScaler,precision,0.9934912208781466,0.9908755892411751,0.9908755892411751,0.9912942817307794,0.9904444532080735,0.9908706096576733,0.9908763054997088,0.9921656226954632,0.9908855178830909,0.9908788372477335,0.9896126457909469,0.9951980183182005,0.9930440923445241,0.9930383411814523,0.9926176771716388,0.9930439317250597,0.9913292428414879,0.9921696926873244,0.9904557796435494
14,5,CSVs/AvD.csv,None,precision,0.9770043875474042,0.9643629219642073,0.962003549114136,0.9628081998620942,0.9607226858006728,0.9615304706551504,0.9586140768767022,0.9590112433681377,0.9591652649846025,0.9604345003377819,0.9600035587303697,0.9838218484129222,0.9686008569473117,0.9737444556005203,0.9635455927866854,0.9706493293107972,0.965640314092951,0.96649883720572,0.9615237940062802
15,5,CSVs/AvD.csv,MinMaxScaler,recall,0.9838893625082882,0.982147390357109,0.9843231978781851,0.9808392535758266,0.9847598749644785,0.9830169555745003,0.9830169555745003,0.9812749834233211,0.98214644311831,0.9808392535758264,0.9821454958795112,0.9756133371222886,0.9860661172681633,0.9799677938808374,0.9834526854219948,0.9821464431183102,0.9851956048119732,0.982147390357109,0.9834536326607939
16,5,CSVs/AvD.csv,StandardScaler,recall,0.990420574026712,0.9878071421805437,0.9882428720280384,0.9856294401818699,0.9873723595718481,0.986500899876859,0.9873723595718481,0.9869366297243536,0.9878080894193426,0.9851937103343753,0.9869366297243536,0.9843213034005874,0.9899838969404187,0.9860632755517666,0.9891124372454296,0.98649995263806,0.989550061570522,0.9882428720280384,0.988677654636734
17,5,CSVs/AvD.csv,MaxAbsScaler,recall,0.9869394714407502,0.9817116605096144,0.9821464431183102,0.9808392535758264,0.9825812257270059,0.9808392535758264,0.9825821729658045,0.9817107132708156,0.9821464431183102,0.9812749834233209,0.9817107132708156,0.977354362034669,0.9869366297243534,0.9808383063370275,0.9838874680306905,0.9799677938808374,0.9838874680306905,0.9812749834233211,0.9830179028132993
18,5,CSVs/AvD.csv,RobustScaler,recall,0.9947721890688644,0.9917249218527993,0.9917249218527993,0.9908534621578099,0.9917249218527993,0.990854409396609,0.9917239746140002,0.9912891920053045,0.9917239746140002,0.9908534621578099,0.9917239746140002,0.9912882447665057,0.9934659467651794,0.9925944870701905,0.9934659467651794,0.993030216917685,0.9943374064601684,0.9921606517002935,0.9921606517002935
19,5,CSVs/AvD.csv,None,recall,0.9677597802405987,0.956432698683338,0.960354267310789,0.9590480250071044,0.9599185374632946,0.9586113479208109,0.959481860377001,0.9590461305295065,0.9629676991569575,0.9625329165482619,0.9625329165482619,0.9590480250071043,0.9695036468693757,0.9564317514445392,0.9599175902244955,0.9551255091408544,0.9577398882258217,0.9577398882258217,0.960354267310789
20,5,CSVs/AvD.csv,MinMaxScaler,MCC,0.9396745396835922,0.9379023015539696,0.9384958153130633,0.9306672637141838,0.9382868488731452,0.9343391450421057,0.9343391450421057,0.9326431227286547,0.932468841984489,0.9318424494972888,0.9327253924396377,0.9306897957219278,0.9442821935930225,0.9366659010030001,0.9398881543963334,0.9402315121949714,0.9435429115844769,0.9389990535181291,0.9364866233423239
21,5,CSVs/AvD.csv,StandardScaler,MCC,0.9581063932487217,0.9481379163752051,0.9480229692807954,0.9442448669120349,0.9461398575767109,0.9474263015634884,0.9461398575767109,0.9472032115911867,0.9449674012462849,0.9422508772011291,0.9440154107999634,0.9531666855789493,0.9540698240872991,0.9515060852066684,0.956305922867816,0.9525848043594483,0.9541696039319139,0.9533578189178676,0.9489857934273811
22,5,CSVs/AvD.csv,MaxAbsScaler,MCC,0.9517439535241214,0.9349062740323923,0.9347620225622428,0.9319950738173176,0.9314180995849336,0.9298638219668719,0.9304201538396863,0.9294890797451563,0.9305303523037022,0.9308231864630999,0.9284866088075857,0.9383449254879244,0.9453647713530889,0.9385087006330399,0.9442277103042015,0.9375614023436007,0.9417820840473883,0.9370528958099756,0.9355758482878713
23,5,CSVs/AvD.csv,RobustScaler,MCC,0.9723014641773535,0.9590915582462882,0.9590915582462882,0.9581940473620675,0.9581069718212992,0.9572205306758557,0.9592103115402268,0.9613580699627363,0.9592388680319874,0.9572592659063757,0.9561186811031901,0.9686616750515803,0.9683694475316373,0.9664174265629578,0.9674120830203874,0.9675220816271098,0.9662283171224992,0.9632191780901855,0.9590545745429196
24,5,CSVs/AvD.csv,None,MCC,0.8736000971026507,0.8200290722436774,0.8207583490610977,0.8202334794515409,0.8162438613273213,0.8161133588869092,0.8098682765440971,0.8102008916566363,0.8178190881775732,0.8203891698954366,0.8191805991759367,0.8739475186107415,0.8552047140555323,0.8437859802063041,0.823638030232007,0.8328393353530277,0.8252595154729623,0.8275536878444765,0.8194690830607986
